"city","state","division","app_funds_pc50","years_potential_participation_UR","pop50","pop80","med_prop_val50","med_prop_val80","med_fam_inc50","med_fam_inc80","emp_rate50","emp_rate80","pov_rate80","owner_occ_pct50","dilap_pct50","units_old_pct50","no_plumbing_pct50","crowded_units_pct50","nonwhite_pct50","manuf_pct50","median_school50","income_2k_pct50"
"LORAIN","OH",21,288.23388671875,25,51202,75416,9704,43300,3681,20853,95.9297714233398,88.6479797363281,11.3362598419189,62.4000015258789,793,56.5201606750488,14.4329252243042,11.6715326309204,4.90000009536743,56.2000007629395,9.5,11.3999996185303
"MANSFIELD","OH",21,35.0608978271484,25,43564,53927,9454,31900,3728,17096,96.5157165527344,90.5594711303711,10.4329719543457,61,642,56.5862693786621,14.3606882095337,7.62485122680664,5,46.4000015258789,10.5,15.1999998092651
"MARION","OH",21,0,25,33817,37040,6585,32900,3136,17555,93.8275299072266,90.0516586303711,11.4727420806885,66.4000015258789,366,68.1564254760742,19.4672298431396,8.60688591003418,1.89999997615814,31.2000007629395,10.3000001907349,21.8999996185303
"MASSILLON","OH",21,18.7472114562988,25,29594,30557,7511,34500,3352,19048,96.2173843383789,90.6171035766602,7.69778203964233,69.1999969482422,218,56.3283920288086,13.654932975769,9.51115226745605,7.09999990463257,49.7000007629395,9.69999980926514,17.7999992370605
"MIDDLETOWN","OH",21,458.699188232422,25,33695,43719,9782,42200,3933,20295,96.398796081543,89.5274200439453,9.78118896484375,57.5999984741211,576,56.1277046203613,26.4085655212402,15.6759548187256,10.6999998092651,54,9.80000019073486,14.3999996185303
"NEWARK","OH",21,0,25,34275,41200,6639,35000,3159,17912,95.4380493164062,91.9905395507812,8.67170143127441,64.1999969482422,793,67.6950988769531,16.0598964691162,6.4992208480835,2.20000004768372,35.4000015258789,10,23.2000007629395
"NORWOOD","OH",21,166.265533447266,25,35001,26342,10156,36800,3490,18889,97.0257720947266,91.7486190795898,7.27843570709229,48.5999984741211,86,58.9605751037598,15.4497499465942,11.6503992080688,0.200000002980232,45.2000007629395,9.89999961853027,14.6000003814697
"PARMA","OH",21,0,25,28897,92548,12663,59700,4499,24369,97.9441757202148,94.5476226806641,2.06826019287109,88.1999969482422,104,6.2996940612793,1.98536360263824,5.82037115097046,0.100000001490116,40.9000015258789,11.1000003814697,6
"PORTSMOUTH","OH",21,34.147834777832,25,36798,25943,5639,27000,3029,14452,92.5461578369141,89.4953536987305,15.1716184616089,53.0999984741211,881,62.0842590332031,23.2636089324951,11.4528102874756,3.90000009536743,34.2000007629395,8.80000019073486,28.6000003814697
"SANDUSKY","OH",21,0,25,29375,31360,8848,37400,3452,19707,96.2725448608398,90.0904541015625,8.47956848144531,58.7000007629395,254,71.0049438476562,12.8901615142822,8.05729675292969,6.09999990463257,45,9.89999961853027,15.3000001907349
"SPRINGFIELD","OH",21,20.3649559020996,25,78508,72563,8132,32200,3394,16778,95.459587097168,89.2048568725586,14.1384773254395,52.5,1268,65.2394027709961,23.7220096588135,10.4220390319824,12.3999996185303,41.4000015258789,10.3000001907349,19.7000007629395
"STEUBENVILLE","OH",21,174.607574462891,25,35872,26400,9921,37700,3601,20547,96.9277648925781,92.1000900268555,11.4789028167725,46,930,60.374568939209,17.6437568664551,13.1573781967163,8.5,44,9.19999980926514,14.6000003814697
"TOLEDO","OH",21,208.915786743164,25,303616,354635,8030,37800,3968,20220,93.58203125,87.5192260742188,10.7424974441528,60.2999992370605,3495,63.4147720336914,8.98118019104004,6.70439910888672,8.30000019073486,38.2000007629395,9.89999961853027,13.6000003814697
"WARREN","OH",21,172.158493041992,25,49856,56629,9000,35400,3538,20244,95.1085739135742,87.6571655273438,11.8012008666992,58.7999992370605,677,40.5452651977539,11.4153470993042,9.77672958374023,8.80000019073486,53.7000007629395,10.6000003814697,16.3999996185303
"YOUNGSTOWN","OH",21,120.906433105469,25,168330,115436,7659,26900,3493,16959,93.9567489624023,84.2206878662109,14.6154356002808,61.2000007629395,2572,55.8180618286133,18.5725040435791,12.8264398574829,12.8000001907349,46.2000007629395,9.30000019073486,14.6999998092651
"ZANESVILLE","OH",21,150.329071044922,25,40517,28655,6631,25400,3064,14172,96.3901443481445,88.9019088745117,14.3519153594971,60.2999992370605,955,65.3738479614258,24.5979633331299,10.8541498184204,6,40.2000007629395,9.19999980926514,25.2000007629395
"ENID","OK",33,0,15,36017,50363,7009,39800,3097,19619,97.7801895141602,97.8353652954102,5.99956846237183,63.2000007629395,319,31.1918849945068,22.5566349029541,14.1548128128052,4,13.3999996185303,11.6999998092651,24.5
"LAWTON","OK",33,847.39453125,15,34757,80054,6982,33900,2926,15410,96.0935974121094,91.6814422607422,12.4460935592651,52.0999984741211,917,18.3309898376465,29.5105381011963,22.564395904541,10.8000001907349,5.30000019073486,10.6000003814697,28.2000007629395
"MUSKOGEE","OK",33,84.8140716552734,15,37289,40011,5480,27800,2724,15331,94.3044815063477,93.9011154174805,15.1556282043457,59.9000015258789,980,45.3703689575195,27.8883094787598,13.7533645629883,20.6000003814697,12.1000003814697,10.6000003814697,34.2999992370605
"NORMAN","OK",33,1.23972451686859,15,27006,68020,7299,52900,2934,20662,97.2495346069336,95.8845138549805,6.72237253189087,52.0999984741211,317,14.88698387146,13.0599317550659,11.2519807815552,0.5,4.09999990463257,12.6999998092651,28.8999996185303
"OKLAHOMA CITY","OK",33,459.337768554688,15,243504,403213,7684,40100,3248,19565,96.908203125,96.5675354003906,9.27793788909912,55.7999992370605,4968,20.9703636169434,19.8978519439697,13.9469814300537,9.30000019073486,11.6000003814697,11.6999998092651,22.8999996185303
"TULSA","OK",33,300.756713867188,15,182740,360919,8138,45700,3503,20956,96.1893005371094,96.6894683837891,7.35095548629761,57.9000015258789,3288,20.8568019866943,19.2748737335205,12.1707220077515,10,17.2000007629395,12.1000003814697,21.1000003814697
"EUGENE","OR",42,672.598327636719,25,35879,105624,9302,67200,3910,20366,94.6369018554688,91.5948333740234,7.95515012741089,54.9000015258789,387,28.7628402709961,11.8095865249634,9.35495662689209,0.5,13.5,12.3000001907349,16.8999996185303
"PORTLAND","OR",42,112.029739379883,25,373628,366383,8025,54800,3719,19501,91.8446960449219,93.101432800293,8.46684455871582,58.9000015258789,3571,45.025203704834,10.1853828430176,6.79380321502686,3.5,17.3999996185303,11.8000001907349,18.5
"SALEM","OR",42,345.549011230469,25,43140,89233,8556,53600,3633,19048,93.1104125976562,91.214485168457,8.07880878448486,58.5999984741211,419,32.7398262023926,11.5392513275146,7.21321392059326,0.5,14.5,11.8000001907349,18.7999992370605
"ALLENTOWN","PA",12,150.611602783203,25,106756,103758,8384,34700,3494,19362,95.9263076782227,94.5888442993164,8.43874073028564,57.7999992370605,412,65.5296249389648,18.9677639007568,7.10263013839722,0.5,42.5999984741211,9.19999980926514,17.2000007629395
"ALTOONA","PA",12,304.178588867188,25,77177,57078,5286,24000,2907,17062,95.0625762939453,89.7818222045898,9.21588230133057,62.5,1173,75.6578979492188,17.1104106903076,7.50066614151001,0.899999976158142,11,9.5,27.2999992370605
"BETHLEHEM","PA",12,228.480392456055,25,66340,70419,8398,40200,3458,21246,95.7939529418945,93.9869232177734,7.84155225753784,58,354,69.5098342895508,16.4107666015625,8.77626705169678,1.10000002384186,57.9000015258789,9.5,14
"CHESTER","PA",12,387.617309570312,25,66039,45794,7177,22000,3263,14214,88.3062057495117,87.7716522216797,22.0459518432617,50.2999992370605,1273,67.7391815185547,18.7774639129639,11.68674659729,21,49.2999992370605,8.60000038146973,20.2000007629395
"EASTON","PA",12,604.783996582031,25,35632,26027,6228,28300,3309,16398,95.2371368408203,91.1650314331055,11.9146223068237,54.5999984741211,365,84.7302474975586,18.683708190918,7.56468486785889,2.29999995231628,46.4000015258789,9.19999980926514,19.6000003814697
"ERIE","PA",12,234.471939086914,25,130803,119123,8333,34600,3542,18119,95.8586349487305,91.9396362304688,10.1817941665649,52.4000015258789,1586,65.1347732543945,13.2134656906128,8.46174716949463,2.59999990463257,47.7000007629395,10.1000003814697,16.2000007629395
"HARRISBURG","PA",12,391.651702880859,25,89544,53264,8126,19300,3303,14182,97.0739898681641,90.5316848754883,20.4030227661133,47.5999984741211,1241,73.9240493774414,18.8027400970459,6.67739343643188,11.3000001907349,16.2000007629395,10.8000001907349,20.6000003814697
"HAZLETON","PA",12,308.007843017578,25,35491,27318,6809,25300,3105,16380,90.7166976928711,92.8246994018555,7.15216255187988,48.2000007629395,407,65.199592590332,15.6526374816895,9.68972301483154,0.100000001490116,29.5,8.89999961853027,22.1000003814697
"JOHNSTOWN","PA",12,137.214935302734,25,63232,35496,6892,23700,3118,15439,93.3746643066406,85.1143112182617,12.8791027069092,42.5999984741211,1053,78.5941543579102,27.015531539917,15.1824226379395,3.5,43.7999992370605,8.80000019073486,17.2000007629395
"LANCASTER","PA",12,432.554443359375,25,63774,54725,7604,30800,3502,15443,96.7236328125,92.3711013793945,12.6256723403931,51.2999992370605,701,78.6111831665039,19.3676490783691,7.03150033950806,2.90000009536743,44.4000015258789,9.30000019073486,17.5
"LEBANON","PA",12,761.733459472656,25,28156,25711,6129,27200,3317,17685,94.9725036621094,94.1467819213867,8.82134914398193,51.4000015258789,193,86.6585083007812,21.3481960296631,8.52357292175293,0.400000005960464,44.5,9.39999961853027,18.2999992370605
"MCKEESPORT","PA",12,626.435180664062,25,51502,31012,7274,24800,3187,17129,93.5161285400391,88.0232772827148,11.0991640090942,48.2000007629395,1370,69.2905426025391,31.319356918335,16.7741928100586,5.19999980926514,49.2000007629395,8.80000019073486,18.7999992370605
"NEW CASTLE","PA",12,394.958526611328,25,48834,33621,6996,25700,3280,17093,93.5732116699219,88.8564987182617,12.6400175094604,59.5,965,73.0204238891602,20.0619373321533,11.3476705551147,3.79999995231628,41.0999984741211,9.5,20.6000003814697
"NORRISTOWN","PA",12,21.6472492218018,25,38126,34684,8646,33100,3334,17983,96.0683670043945,92.6447372436523,9.25925922393799,62.2000007629395,304,75.4629592895508,18.1885852813721,10.7062273025513,8.10000038146973,43.5,9.30000019073486,17.2000007629395
"PHILADELPHIA","PA",12,218.084030151367,25,2071605,1688210,7009,23700,3322,16388,93.5947723388672,88.5724639892578,16.6370506286621,56.0999984741211,25262,71.1349411010742,11.7880296707153,9.79717826843262,18.2999992370605,35.2000007629395,9,21.6000003814697
"PITTSBURGH","PA",12,254.765502929688,25,676806,423938,8277,31500,3314,17499,93.1365203857422,90.7683792114258,11.9312400817871,42.4000015258789,14134,72.0499038696289,31.642276763916,17.1946392059326,12.3000001907349,28.2000007629395,9.19999980926514,21.2000007629395
"READING","PA",12,437.626586914062,25,109320,78686,6525,20800,3397,16262,96.2626647949219,92.5754241943359,12.6132822036743,57.7999992370605,805,84.6794052124023,18.6205940246582,6.66209840774536,2.70000004768372,47.5,8.69999980926514,19.2999992370605
"SCRANTON","PA",12,444.318176269531,25,125536,88117,6208,28100,2925,16219,93.4277496337891,91.6941146850586,9.18069362640381,45.2999992370605,1725,83.1183395385742,18.5034027099609,7.65197134017944,0.600000023841858,27.7999992370605,8.89999961853027,26.5
"WILKES-BARRE","PA",12,1735.31127929688,25,76826,51551,5915,26800,2945,15810,93.1307830810547,90.5735702514648,9.41294002532959,46.7000007629395,1620,81.5403137207031,12.813422203064,9.09791088104248,1,26.8999996185303,8.89999961853027,26
"WILLIAMSPORT","PA",12,249.523300170898,25,45047,33401,6862,31500,3114,16004,95.6440582275391,89.3126678466797,11.9484386444092,47.5,779,80.6439971923828,17.6132411956787,7.19830131530762,2.20000004768372,39.7000007629395,10,22.6000003814697
"YORK","PA",12,135.654968261719,25,59953,44619,7167,24300,3293,15971,95.962532043457,92.007698059082,13.5532121658325,52,550,80.6836700439453,30.1227645874023,7.59896755218506,5.30000019073486,45.9000015258789,8.89999961853027,19.7000007629395
"CRANSTON","RI",11,0,24,55060,71992,11799,45900,3610,20651,95.3463592529297,92.2068481445312,5.95553731918335,66.0999984741211,256,41.2504234313965,14.5412101745605,6.10396814346313,0.400000005960464,38.5999984741211,11,17.5
"NEWPORT","RI",11,239.271484375,24,37564,29259,9462,52800,2859,17887,93.7898254394531,91.9445571899414,13.0344724655151,38.5,594,73.9837417602539,10.4996995925903,7.19339609146118,6.19999980926514,8.19999980926514,11,27.6000003814697
"PAWTUCKET","RI",11,302.063018798828,24,81436,71204,9731,41300,3296,17407,93.4776840209961,93.042724609375,9.19307041168213,41.9000015258789,578,62.9562759399414,40.0004005432129,8.33738803863525,0.400000005960464,53.7999992370605,9.10000038146973,20.7000007629395
"PROVIDENCE","RI",11,283.608520507812,24,248674,156804,11032,38000,2950,14948,90.5807723999023,90.8420562744141,15.3298206329346,31.7000007629395,3834,77.3033981323242,38.4573669433594,10.7168302536011,3.5,38.5,9.39999961853027,26.8999996185303
"WARWICK","RI",11,2.3781955242157,24,43028,87123,9081,40800,3463,21295,95.1313781738281,94.5166091918945,5.19902515411377,77.3000030517578,531,27.7777786254883,28.2243366241455,7.97644948959351,0.5,39.7000007629395,10.5,17.2999992370605
"WOONSOCKET","RI",11,98.1988372802734,24,50211,45914,9906,43600,3051,16453,91.6024017333984,93.4399871826172,11.0314950942993,28,894,72.1656494140625,52.6036491394043,10.531608581543,0.300000011920929,60.4000015258789,8.30000019073486,24.8999996185303
"CHARLESTON","SC",31,20.7503910064697,9,70174,69510,10545,48000,2066,17042,91.2949447631836,93.3126907348633,17.0740547180176,23.3999996185303,3699,70.6731948852539,49.6819305419922,24.4092502593994,44,16.8999996185303,8.89999961853027,48.7999992370605
"COLUMBIA","SC",31,91.1912841796875,14,86914,101208,9608,42000,2665,15893,96.6356048583984,93.3040542602539,15.482274055481,39.2000007629395,5163,34.7894248962402,37.6186637878418,19.7819957733154,35.9000015258789,9.89999961853027,10.1000003814697,36.7999992370605
"GREENVILLE","SC",31,55.1660232543945,5,58161,58242,9563,37700,2908,15900,96.9274673461914,94.6299514770508,14.8790407180786,41.4000015258789,2516,33.7894096374512,38.0207977294922,18.5475540161133,27.7000007629395,22.3999996185303,10.3000001907349,31.7000007629395
"SPARTANBURG","SC",31,417.883605957031,16,36795,43968,6555,35700,2630,15940,94.3788757324219,93.8249435424805,16.5431880950928,35.2999992370605,1533,42.7236976623535,41.9198036193848,21.1175899505615,33.2000007629395,23.8999996185303,9,35.5
"RAPID CITY","SD",22,1896.48364257812,24,25310,46492,7279,47200,3303,18971,95.4048156738281,92.6884841918945,7.76998853683472,52.4000015258789,572,21.7420654296875,32.1848449707031,21.9453048706055,4,9.89999961853027,12.1000003814697,21
"SIOUX FALLS","SD",22,191.12809753418,24,52696,81343,8624,47700,3669,20848,97.5592651367188,95.1981811523438,6.13490962982178,58,803,40.1603736877441,28.7453460693359,15.7881021499634,0.800000011920929,19.5,11.6000003814697,15.5
"CHATTANOOGA","TN",32,256.8251953125,25,131041,169565,5367,33300,2444,16706,94.8437881469727,92.5266952514648,13.3983030319214,40.4000015258789,6802,52.8685264587402,43.8981513977051,21.3153381347656,30,32.9000015258789,8.69999980926514,38.2999992370605
"JACKSON","TN",32,131.081436157227,25,30207,49131,5930,35900,2459,16929,94.5663223266602,92.9446487426758,13.4784984588623,46.7999992370605,2145,53.3187065124512,50.4183578491211,36.9779815673828,34.2000007629395,13.8999996185303,9.5,39.5999984741211
"JOHNSON CITY","TN",32,304.189392089844,25,27864,39753,5650,36400,2746,15993,94.7531433105469,92.2187423706055,12.1699542999268,57.4000015258789,905,34.8506393432617,39.5528831481934,17.8250789642334,9.19999980926514,21.2000007629395,9,33.9000015258789
"KNOXVILLE","TN",32,280.223754882812,25,124769,175030,5292,32600,2709,15676,94.0132904052734,92.9618835449219,13.8978071212769,52.7000007629395,5128,45.2838249206543,35.7133407592773,20.5390625,15.3999996185303,22.1000003814697,9.19999980926514,33.9000015258789
"MEMPHIS","TN",32,194.83056640625,25,396000,646356,7967,35200,2859,16921,95.0971374511719,91.4881439208984,17.1209411621094,47.7999992370605,17704,38.4140968322754,40.1461219787598,23.3062515258789,37.2000007629395,20.3999996185303,9.69999980926514,32.7999992370605
"NASHVILLE-DAVIDSON","TN",32,495.021209716797,25,174307,455651,5613,43900,2446,19366,96.1845626831055,94.9165649414062,9.45047187805176,42.2000007629395,10414,51.6900405883789,50.8642425537109,21.0695934295654,31.3999996185303,20.8999996185303,8.89999961853027,38.7999992370605
"ABILENE","TX",33,0,17,45570,98315,7121,34100,3162,17824,97.5456619262695,96.3060150146484,8.63772964477539,54.4000015258789,1408,11.0264778137207,20.4651165008545,19.1047458648682,4.90000009536743,10.5,11.3000001907349,25
"AMARILLO","TX",33,0,17,74246,149230,7209,31600,3653,20100,97.2245941162109,96.62939453125,7.11025428771973,59.0999984741211,1615,11.8803415298462,19.1475276947021,18.6606674194336,4.90000009536743,10.6999998092651,11.3000001907349,18.1000003814697
"AUSTIN","TX",33,173.007446289062,17,132459,345496,8171,47400,3098,19531,97.209587097168,96.1529769897461,9.78004264831543,51.7999992370605,3596,20.8748607635498,23.5354595184326,16.4516220092773,13.3999996185303,6.59999990463257,11.5,28.3999996185303
"BEAUMONT","TX",33,0,17,94014,118102,6791,31800,3322,20906,93.9250335693359,94.2410202026367,11.9105739593506,51.2999992370605,3584,25.0993137359619,33.2110900878906,17.9137668609619,29.3999996185303,21,10,25.7999992370605
"BROWNSVILLE","TX",33,0,17,36066,84997,3705,28500,2076,12782,93.2554397583008,92.4618301391602,27.7399578094482,57.7000007629395,2531,16.9562931060791,52.6666679382324,40.3514785766602,0.400000005960464,10.3000001907349,6.59999990463257,48.4000015258789
"CORPUS CHRISTI","TX",33,42.5940589904785,17,108287,231999,8253,37200,3187,19381,94.5295181274414,95.2320175170898,12.4752378463745,46.5999984741211,5555,6.25483798980713,30.990966796875,26.6967716217041,6.59999990463257,11.1000003814697,9.80000019073486,26.6000003814697
"DALLAS","TX",33,18.7058792114258,17,434462,904078,8099,44200,3526,19703,97.1322784423828,96.6150970458984,10.8260269165039,53,9403,21.9956226348877,19.8547554016113,13.8369598388672,13.1999998092651,17.8999996185303,11.6000003814697,20.5
"EL PASO","TX",33,2.21423149108887,17,130485,425259,8803,39000,3109,15746,96.3142395019531,92.1152114868164,17.7061233520508,43.2999992370605,7160,44.3357048034668,38.7266159057617,32.8627815246582,2.59999990463257,11.8000001907349,9.5,27.2000007629395
"FORT WORTH","TX",33,15.2996253967285,17,278778,385164,6604,32200,3308,18237,96.9664306640625,95.907958984375,10.3496074676514,59.4000015258789,6914,22.6896114349365,27.2277698516846,17.3709030151367,13.3000001907349,24.1000003814697,11.1000003814697,22.5
"GALVESTON","TX",33,18.0479354858398,17,66568,61902,8801,38900,3112,18118,94.1897964477539,95.7496337890625,11.8649625778198,36.5,2896,52.3050079345703,32.6093406677246,17.9289417266846,26.6000003814697,12.3000001907349,9.10000038146973,28
"HOUSTON","TX",33,0,17,596163,1595138,7846,49100,3389,21881,96.4237976074219,96.3806686401367,9.99615001678467,50.0999984741211,13276,15.6100234985352,24.3518028259277,15.7215642929077,21.1000003814697,20.3999996185303,10.3999996185303,22.8999996185303
"LAREDO","TX",33,0,17,51910,91449,2244,28200,1587,11623,90.8862228393555,92.8073654174805,30.391529083252,57.5999984741211,4359,22.7768459320068,64.8633041381836,45.6613540649414,0.200000002980232,6.30000019073486,5.5,61.2999992370605
"LUBBOCK","TX",33,424.868896484375,17,71747,173979,8327,39100,3328,19185,96.8096618652344,96.8807830810547,9.69451522827148,50.7000007629395,1982,3.18246102333069,26.6225624084473,25.7014865875244,8.69999980926514,8.10000038146973,11.6000003814697,23.2999992370605
"ODESSA","TX",33,0,17,29495,90027,7158,34300,4186,21428,96.3669204711914,97.8170547485352,8.62268733978271,55.0999984741211,851,0.573065876960754,21.4005260467529,28.9633102416992,3.40000009536743,6.5,10.8000001907349,12.6000003814697
"PORT ARTHUR","TX",33,224.058776855469,17,57530,61251,7079,22400,3738,18355,93.0111846923828,89.6926879882812,14.3825578689575,58.2999992370605,1571,23.8779697418213,31.5970973968506,18.2476978302002,24.2000007629395,41.5999984741211,9.19999980926514,18.8999996185303
"SAN ANGELO","TX",33,0,17,52093,73240,5941,31000,2855,17376,96.2355880737305,96.339958190918,8.99354267120361,61.2000007629395,1554,13.2576990127563,31.1190757751465,23.5029449462891,5.80000019073486,7.90000009536743,10.3999996185303,31.1000003814697
"SAN ANTONIO","TX",33,170.417144775391,17,408442,785880,6530,27800,2685,15859,95.8035202026367,94.543327331543,16.9478092193604,56.4000015258789,16504,22.6435871124268,37.0194931030273,26.5669593811035,7.19999980926514,11.6999998092651,9,33.2999992370605
"TEMPLE","TX",33,0,17,25467,42483,6508,34400,2817,17670,97.3187255859375,96.0316619873047,11.2960557937622,58.7999992370605,682,32.4378776550293,28.6601753234863,18.1593742370605,18.5,7.69999980926514,10.1000003814697,31
"TYLER","TX",33,0,17,38968,70508,7038,39300,3032,19310,95.9743423461914,95.8581924438477,9.19313621520996,56.0999984741211,1284,16.6186752319336,30.6036243438721,14.2784118652344,26,12.1999998092651,11,30.2000007629395
"WACO","TX",33,299.6943359375,17,84706,101261,6502,26500,2822,15429,95.9969711303711,95.0637893676758,13.7442464828491,54.2000007629395,3506,36.3001403808594,32.4727058410645,17.4002628326416,17.2999992370605,14.6999998092651,10.1000003814697,31.7999992370605
"WICHITA FALLS","TX",33,0,17,68042,94201,6496,32700,3269,17582,96.547233581543,96.1913986206055,9.86624145507812,54,2255,21.9178085327148,30.4611511230469,20.1399478912354,8.80000019073486,9.19999980926514,11.1000003814697,25.2000007629395
"OGDEN","UT",41,29.5772876739502,9,57112,64407,7393,45400,3489,17081,93.210693359375,91.2555389404297,9.87764358520508,60,742,46.0942153930664,10.1685600280762,17.8857898712158,2.79999995231628,10.6999998092651,11.8000001907349,17.8999996185303
"PROVO","UT",41,32.4278259277344,9,28937,74108,8863,66500,3265,13340,93.5177688598633,94.0475387573242,15.1174592971802,62.4000015258789,203,34.136547088623,10.7004365921021,22.3628120422363,0.300000011920929,22.5,12.3000001907349,21.7999992370605
"SALT LAKE CITY","UT",41,27.3129558563232,9,182121,163033,9158,54100,3671,17427,94.6509170532227,94.390510559082,10.4604921340942,56.9000015258789,1623,49.1110076904297,7.80805110931396,19.5106945037842,1.70000004768372,13.6000003814697,12.1999998092651,16.3999996185303
"BURLINGTON","VT",11,96.6025924682617,17,33155,37712,11618,52200,3059,18560,94.1678771972656,93.9858932495117,7.83358860015869,41.7999992370605,325,72.7523422241211,17.888692855835,11.0436477661133,0.200000002980232,23.1000003814697,11.5,23.2000007629395
"ALEXANDRIA","VA",31,213.074722290039,25,61787,103217,13757,92800,4642,25496,97.4395904541016,96.6180953979492,6.79843521118164,37.5999984741211,742,25.4116363525391,8.50868701934814,9.67724227905273,12.3999996185303,6.90000009536743,12.1999998092651,12
"CHARLOTTESVILLE","VA",31,267.118286132812,25,25969,39916,7790,50000,2974,19115,96.4444885253906,96.7650604248047,7.48551559448242,47.7999992370605,828,44.5070419311523,24.9213790893555,13.0913248062134,18.2000007629395,13.1999998092651,10.6000003814697,26.7999992370605
"DANVILLE","VA",31,58.5517578125,25,35066,45642,6010,30500,3005,16985,93.5836410522461,93.0723037719727,9.86898899078369,44.2999992370605,1329,56.8452377319336,50.1100387573242,19.794527053833,30.2000007629395,37.7000007629395,8.19999980926514,30.3999996185303
"LYNCHBURG","VA",31,45.857063293457,18,47727,66743,6412,37400,2949,18332,96.2056350708008,95.5318908691406,9.60468482971191,50.7000007629395,1667,60.8515434265137,38.2118606567383,16.1734504699707,22,34.0999984741211,9.30000019073486,27.8999996185303
"NEWPORT NEWS","VA",31,431.0361328125,25,42358,144903,5944,45000,2799,18477,87.4905624389648,93.0754776000977,11.137957572937,37.4000015258789,1713,55.3112030029297,27.7929611206055,13.4034843444824,43.2000007629395,22.8999996185303,8.80000019073486,31.2000007629395
"NORFOLK","VA",31,611.028137207031,25,213513,266979,7764,39100,3097,14779,92.9395904541016,92.2848281860352,16.7544631958008,35.7000007629395,7619,50.7613754272461,32.2086296081543,14.535418510437,29.7000007629395,11.1999998092651,10.1999998092651,28.1000003814697
"PETERSBURG","VA",31,160.504623413086,25,35054,41055,5012,34200,2489,16402,93.6912841796875,92.2219161987305,15.0548830032349,42.9000015258789,1962,71.7675552368164,57.1091079711914,19.8760280609131,42.2000007629395,33.2000007629395,8.10000038146973,36.4000015258789
"PORTSMOUTH","VA",31,428.731384277344,25,80039,104577,5345,36600,2816,16753,92.6044464111328,92.3472900390625,15.8385648727417,42.5999984741211,2596,54.7741165161133,33.292839050293,15.9474105834961,38.4000015258789,24.2000007629395,9.19999980926514,31.3999996185303
"RICHMOND","VA",31,162.048461914062,25,230310,219214,8263,37800,3283,16820,95.0719833374023,93.775993347168,15.007776260376,46.7999992370605,5931,52.9763259887695,31.8784770965576,13.6076145172119,31.7000007629395,21.7000007629395,9.89999961853027,25.3999996185303
"ROANOKE","VA",31,167.304809570312,25,91921,100220,7452,32900,3352,16581,96.5634613037109,94.1534118652344,12.4427175521851,60,1611,40.1261711120605,25.8014373779297,11.870044708252,15.8999996185303,18.2999992370605,9.69999980926514,19.8999996185303
"BELLINGHAM","WA",42,0,17,34112,45794,5958,55100,3264,19156,92.8701400756836,89.3934555053711,8.98550701141357,71.6999969482422,530,47.2546463012695,10.4746189117432,6.43207120895386,0.400000005960464,20.8999996185303,10.8999996185303,25.7999992370605
"BREMERTON","WA",42,0,17,27678,36208,7352,46000,3754,16931,93.6602401733398,90.9701232910156,10.0912199020386,46.7000007629395,168,20.6092338562012,2.48576307296753,7.4451756477356,3.09999990463257,39.5,12,15.3999996185303
"EVERETT","WA",42,0,17,33849,54413,6125,57000,3427,19558,91.6257629394531,91.7731170654297,8.9493350982666,58.9000015258789,1013,54.7836952209473,11.7478685379028,7.78593015670776,0.5,29.5,10.5,21.5
"SEATTLE","WA",42,101.638793945312,17,467591,493846,9231,65900,3947,22096,92.0209732055664,94.0812911987305,6.55508089065552,56.5,5224,41.9999351501465,9.87616634368896,6.24016857147217,5.80000019073486,18.5,12.1000003814697,16.2999992370605
"SPOKANE","WA",42,0.479504823684692,17,161721,171300,7327,41300,3746,17755,93.5993347167969,91.7607727050781,9.74021625518799,63.2999992370605,1187,52.5993309020996,12.0831937789917,8.86146068572998,1.70000004768372,14.3000001907349,11.8999996185303,16.7999992370605
"TACOMA","WA",42,115.757888793945,17,143673,158501,7002,44400,3539,18643,93.7019653320312,90.6975708007812,10.6343650817871,64.4000015258789,2414,45.8633460998535,12.3639526367188,7.70927000045776,3.09999990463257,22,10.8999996185303,19.8999996185303
"VANCOUVER","WA",42,36.8587036132812,17,41664,42834,7049,48300,3492,18053,90.3548431396484,90.1654052734375,9.3657751083374,45.0999984741211,217,22.1882171630859,8.57764148712158,10.693244934082,2.40000009536743,24,11.3999996185303,18
"YAKIMA","WA",42,0,17,38486,49826,7859,43900,3539,17706,89.5571060180664,90.9469528198242,11.2397918701172,63.7000007629395,437,35.0737800598145,14.7181234359741,9.89695644378662,2.20000004768372,10.1999998092651,10.8999996185303,21.7000007629395
"CHARLESTON","WV",31,238.376052856445,23,73501,63968,11809,55700,3621,21064,95.9954299926758,94.9450988769531,9.0418119430542,39.5,2217,42.6480522155762,15.8673915863037,12.2778234481812,9.69999980926514,19.7000007629395,11.3000001907349,20.8999996185303
"HUNTINGTON","WV",31,210.344146728516,23,86353,63684,8221,42100,3054,16793,95.354133605957,93.4763488769531,10,52.0999984741211,1583,41.2143707275391,14.9297857284546,12.0686254501343,5.19999980926514,24.3999996185303,10.3000001907349,26.7999992370605
"PARKERSBURG","WV",31,125.055587768555,23,29684,39967,8559,34400,3364,17152,93.1484222412109,91.8737106323242,10.5388126373291,52.2999992370605,415,58.3717346191406,12.024525642395,8.21670913696289,2.20000004768372,26.7000007629395,10.3999996185303,21.5
